point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,上海地区方言调查研究
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,考,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,烤,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,拷,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,靠,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,犒,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,铐,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,㸆,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,熬,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,敖,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,鳌,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,傲,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,K,鏊,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,蒿,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,薅,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,好,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,好,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,耗,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,豪,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,壕,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,毫,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,号,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,蠔,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,浩,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,号,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,爊,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,袄,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,懊,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,奥,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,懊,,,
MH01,闵行,太湖片-苏沪嘉小片,,,豪,Ø,澳,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,P,剖,u,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,M,某,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,M,亩,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,M,牡,ɤ/u,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,M,母,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,M,拇,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,M,戊,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,M,茂,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,M,贸,ɔ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,兜,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,斗,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,抖,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,陡,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,蚪,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,斗,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,偷,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,敨,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,透,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,头,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,投,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,骰,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,豆,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,逗,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,痘,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,T,脰,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,L,楼,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,L,搂,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,L,耧,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,L,娄,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,L,搂,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,L,篓,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,L,溇,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,L,漏,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,L,陋,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,TS,走,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,TS,奏,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,TS,凑,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,TS,叟,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,TS,嗽,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,勾,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,钩,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,沟,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,狗,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,苟,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,垢,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,枸,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,彀,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,够,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,构,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,购,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,勾,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,抠,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,眍,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,口,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,叩,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,扣,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,寇,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,藕,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,偶,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,K,偶,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,吼,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,侯,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,喉,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,猴,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,瘊,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,後,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,厚,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,后,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,候,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,鲎,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,欧,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,瓯,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,区,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,鸥,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,呕,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,殴,ɤ,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,沤,,,
MH01,闵行,太湖片-苏沪嘉小片,,,侯,Ø,怄,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,P,拜,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,P,排,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,P,�,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,M,埋,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,L,攋,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,TS*,䍉,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,TS*,箉,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,TS*,斋,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,TS*,豺,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,皆,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,阶,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,稭,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,偕,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,介,ia,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,界,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,芥,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,尬,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,疥,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,届,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,戒,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,庎,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,揩,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,K,楷,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,Ø,谐,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,Ø,骇,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,Ø,械,,,
MH01,闵行,太湖片-苏沪嘉小片,,,皆,Ø,挨,,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,P,摆,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,P,派,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,P,牌,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,P,簰,,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,P,罢,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,P,稗,,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,M,买,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,M,卖,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,N,奶,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,TS*,债,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,TS*,钗,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,TS*,差,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,TS*,柴,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,TS*,筛,,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,TS*,洒,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,TS*,晒,o,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,K,佳,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,K,街,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,K,解,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,K,懈,,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,K,涯,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,K,崖,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,K,捱,,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,Ø,鞋,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,Ø,解,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,Ø,解,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,Ø,蟹,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,Ø,矮,a,,
MH01,闵行,太湖片-苏沪嘉小片,,,佳,Ø,隘,,,
