point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,上海地区方言调查研究
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,垢,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,枸,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,彀,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,够,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,构,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,购,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,勾,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,抠,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,眍,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,口,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,叩,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,扣,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,寇,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,藕,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,偶,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,偶,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,吼,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,侯,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,喉,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,猴,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,瘊,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,後,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,厚,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,后,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,候,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,鲎,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,欧,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,瓯,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,区,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,鸥,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,呕,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,殴,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,沤,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,怄,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,P,拜,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,P,排,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,P,�,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,M,埋,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,L,攋,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,TS*,䍉,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,TS*,箉,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,TS*,斋,ᴇ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,TS*,豺,ᴇ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,皆,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,阶,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,稭,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,偕,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,介,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,界,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,芥,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,尬,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,疥,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,届,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,戒,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,庎,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,揩,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,楷,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,Ø,谐,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,Ø,骇,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,Ø,械,iᴇ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,Ø,挨,ᴇ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,摆,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,派,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,牌,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,簰,,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,罢,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,稗,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,M,买,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,M,卖,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,N,奶,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,债,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,钗,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,差,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,柴,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,筛,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,洒,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,晒,o,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,佳,iᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,街,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,解,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,懈,,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,涯,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,崖,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,捱,,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,鞋,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,解,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,解,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,蟹,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,矮,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,隘,,,
